"local";"cidade";"estado";"fungicida";"irrigacao";"genotipo";"tipo_de_grao";"repeticao";"data_semeadura";"FO";"FS";"safra";"id_ensaio"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSSublime";"chc";4;"15/12/17";3;1;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IACMilenio";"chc";4;"15/12/17";0,8;1,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSMGUai";"chc";4;"15/12/17";3,5;0,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRCurio";"chc";4;"15/12/17";8;7;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"Linhagem110";"chc";4;"15/12/17";2;0,2;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRCeleiro";"chc";4;"15/12/17";2,5;2,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"ImperadorVermelho";"chc";4;"15/12/17";5,5;4,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IACSintonia";"chc";4;"15/12/17";6;3;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRNhambu";"p";4;"15/12/17";2,5;2;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRGarcaRadiante";"b";4;"15/12/17";8,5;7,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAADama";"chc";4;"15/12/17";3,5;4;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRUirapuru";"p";4;"15/12/17";0,8;3;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSEsplendor";"p";4;"15/12/17";1;1,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRSabia";"chc";4;"15/12/17";0,8;0,2;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSMGMadreperola";"chc";4;"15/12/17";5;1;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"SCS204Predileto";"p";4;"15/12/17";2;0,8;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRTuiuiu";"p";4;"15/12/17";0,5;0,3;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSFP403";"p";4;"15/12/17";2;0,2;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"UEMFlorDiniz";"chc";4;"15/12/17";5;1,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSFC104";"chc";4;"15/12/17";8,5;7;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSEstilo";"chc";4;"15/12/17";0,8;6;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSCampeiro";"p";4;"15/12/17";2,5;0,8;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSFS305";"calima";4;"15/12/17";2;6,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAA02";"p";4;"15/12/17";1,5;3,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRQuero-quero";"chc";4;"15/12/17";0,8;1;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"SCS205Riqueza";"chc";4;"15/12/17";4,5;2;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSFC402";"chc";4;"15/12/17";2,5;0,2;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRTangara";"chc";4;"15/12/17";0,5;3;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"C10-6-91";"chc";4;"15/12/17";2;5,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSEsteio";"p";4;"15/12/17";1;4;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAA01";"p";4;"15/12/17";0,2;3,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRUrutau";"p";4;"15/12/17";1,5;NA;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRCamposGerais";"chc";4;"15/12/17";2;1;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAA03";"chc";4;"15/12/17";0,5;5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRBem-te-vi";"chc";4;"15/12/17";4,5;0,2;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"ANFc5";"chc";1;"17/12/19";1,5;0,1;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"ANFc9";"chc";1;"17/12/19";1;0,2;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BolaCheia";"chc";1;"17/12/19";0,8;0,1;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSEsteio";"p";1;"17/12/19";0,2;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSEstilo";"chc";1;"17/12/19";0,2;0,8;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSFC104";"chc";1;"17/12/19";8,5;1;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSFC402";"chc";1;"17/12/19";0,4;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSFP403";"p";1;"17/12/19";0,1;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSMGMadreperola";"chc";1;"17/12/19";0,1;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSMGUai";"chc";1;"17/12/19";0,2;0,1;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IAC1849";"chc";1;"17/12/19";4;0,5;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IAC1850";"chc";1;"17/12/19";0,2;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IACNuance";"ra";1;"17/12/19";0,2;0,2;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IACVeloz";"p";1;"17/12/19";0,8;0,1;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"ImperadorVermelho";"chc";1;"17/12/19";4;0,5;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRBem-te-vi";"chc";1;"17/12/19";0,3;0,5;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRCamposGerais";"chc";1;"17/12/19";0,4;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRCeleiro";"chc";1;"17/12/19";0,1;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRQuero-quero";"chc";1;"17/12/19";0,3;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRSabia";"chc";1;"17/12/19";0,4;0,8;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRTangara";"chc";1;"17/12/19";0,8;0,2;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRTuiuiu";"p";1;"17/12/19";0,5;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRUirapuru";"p";1;"17/12/19";1;0,5;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRUrutau";"p";1;"17/12/19";0,2;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"SCS204Predileto";"p";1;"17/12/19";0,1;0,2;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"SCS205Riqueza";"chc";1;"17/12/19";0,4;0,1;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAABranco02";"b";1;"17/12/19";3;1;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAACariocaL-013";"chc";1;"17/12/19";1;0,2;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAACariocaL-015";"chc";1;"17/12/19";0,8;0,1;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAADama";"chc";1;"17/12/19";0,1;0,2;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAAPreto04";"p";1;"17/12/19";0;0,1;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAAPreto04";"p";2;"17/12/19";0;0,1;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSMGUai";"chc";2;"17/12/19";0;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRUirapuru";"p";2;"17/12/19";0,5;0,2;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSFP403";"p";2;"17/12/19";0,2;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IAC1850";"chc";2;"17/12/19";0,1;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAADama";"chc";2;"17/12/19";0,8;0,3;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAACariocaL-013";"chc";2;"17/12/19";3;0,5;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRTangara";"chc";2;"17/12/19";0;0,2;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRSabia";"chc";2;"17/12/19";0;0,1;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRUrutau";"p";2;"17/12/19";0,1;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRTuiuiu";"p";2;"17/12/19";0;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSFC104";"chc";2;"17/12/19";0,8;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSFC402";"chc";2;"17/12/19";0,1;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"SCS205Riqueza";"chc";2;"17/12/19";0,5;0,2;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"SCS204Predileto";"p";2;"17/12/19";0,8;0,8;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"ANFc9";"chc";2;"17/12/19";0,5;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSEstilo";"chc";2;"17/12/19";0,2;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSMGMadreperola";"chc";2;"17/12/19";0,2;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IAC1849";"chc";2;"17/12/19";0,2;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"ImperadorVermelho";"chc";2;"17/12/19";0,5;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IACNuance";"ra";2;"17/12/19";0;0,2;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSEsteio";"p";2;"17/12/19";0;0,2;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAACariocaL-015";"chc";2;"17/12/19";1,5;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IACVeloz";"p";2;"17/12/19";0,2;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRCamposGerais";"chc";2;"17/12/19";0,5;0,2;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRQuero-quero";"chc";2;"17/12/19";0,1;0,5;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAABranco02";"b";2;"17/12/19";0;0,4;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BolaCheia";"chc";2;"17/12/19";0,2;0,2;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"ANFc5";"chc";2;"17/12/19";0,8;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRBem-te-vi";"chc";2;"17/12/19";0;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRCeleiro";"chc";2;"17/12/19";0,5;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IACVeloz";"p";3;"17/12/19";0;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSMGMadreperola";"chc";3;"17/12/19";0,8;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSFP403";"p";3;"17/12/19";0;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAACariocaL-015";"chc";3;"17/12/19";0,4;0,1;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRCamposGerais";"chc";3;"17/12/19";0,5;0,2;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSFC402";"chc";3;"17/12/19";0;0,4;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAABranco02";"b";3;"17/12/19";0,2;0,5;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IAC1849";"chc";3;"17/12/19";1,5;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRSabia";"chc";3;"17/12/19";0;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSMGUai";"chc";3;"17/12/19";0,4;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRTangara";"chc";3;"17/12/19";0,5;0,2;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRQuero-quero";"chc";3;"17/12/19";0;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRBem-te-vi";"chc";3;"17/12/19";0,2;0,5;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSEsteio";"p";3;"17/12/19";0;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BolaCheia";"chc";3;"17/12/19";0,1;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRTuiuiu";"p";3;"17/12/19";0,2;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"ANFc5";"chc";3;"17/12/19";2,5;0,5;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IAC1850";"chc";3;"17/12/19";0;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAACariocaL-013";"chc";3;"17/12/19";0,8;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"SCS204Predileto";"p";3;"17/12/19";0,8;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSEstilo";"chc";3;"17/12/19";0,2;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"ANFc9";"chc";3;"17/12/19";0,2;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAADama";"chc";3;"17/12/19";0,8;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSFC104";"chc";3;"17/12/19";2;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRUirapuru";"p";3;"17/12/19";0;0,4;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRUrutau";"p";3;"17/12/19";0;0,2;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"ImperadorVermelho";"chc";3;"17/12/19";0,5;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRCeleiro";"chc";3;"17/12/19";0,3;0,1;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAAPreto04";"p";3;"17/12/19";0;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"SCS205Riqueza";"chc";3;"17/12/19";0,2;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IACNuance";"ra";3;"17/12/19";0;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAACariocaL-013";"chc";4;"17/12/19";0,8;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"ImperadorVermelho";"chc";4;"17/12/19";0,5;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRTangara";"chc";4;"17/12/19";0;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSFC402";"chc";4;"17/12/19";0,5;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"ANFc5";"chc";4;"17/12/19";4;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRCamposGerais";"chc";4;"17/12/19";0,2;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAABranco02";"b";4;"17/12/19";0,5;0,8;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRQuero-quero";"chc";4;"17/12/19";0;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSMGMadreperola";"chc";4;"17/12/19";0,2;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRSabia";"chc";4;"17/12/19";0;0,2;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IACVeloz";"p";4;"17/12/19";0,1;0,5;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRBem-te-vi";"chc";4;"17/12/19";0,2;0,1;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRCeleiro";"chc";4;"17/12/19";0;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSFC104";"chc";4;"17/12/19";1,5;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"SCS205Riqueza";"chc";4;"17/12/19";0;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IAC1850";"chc";4;"17/12/19";0;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRUrutau";"p";4;"17/12/19";0,5;0,2;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSEstilo";"chc";4;"17/12/19";0,5;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"SCS204Predileto";"p";4;"17/12/19";1;0,2;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IAC1849";"chc";4;"17/12/19";0,8;0,1;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSMGUai";"chc";4;"17/12/19";0,2;0,1;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRTuiuiu";"p";4;"17/12/19";0,3;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAADama";"chc";4;"17/12/19";0,8;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRUirapuru";"p";4;"17/12/19";0,5;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IACNuance";"ra";4;"17/12/19";0,5;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSFP403";"p";4;"17/12/19";0,2;0,2;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAACariocaL-015";"chc";4;"17/12/19";0,8;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BolaCheia";"chc";4;"17/12/19";0;0,1;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSEsteio";"p";4;"17/12/19";0,5;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"ANFc9";"chc";4;"17/12/19";1,5;0;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAAPreto04";"p";4;"17/12/19";0,1;0,1;"18/19";"Arapoti_CDEArapoti_18/19_12_nao_com"
