"","...1.x","id_ensaio","Local","cidade","estado","fungicida","irrigacao","genotipo","tipo_de_grao","repeticao","data_semeadura","safra","FO1","FO2","FO3","FO4","FO5","FO6","FO7","FO8","FO9","Media_Fo","Mediana_FO","Desvio_FO","Cv_FO","...1.y","FS1","FS2","FS3","FS4","FS5","FS6","FS7","FS8","FS9","FS10","FS11","Media_Fs","Mediana_FS","Desvio_FS","Cv_FS"
"395",1216,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","Bola Cheia","chc",2,2014-12-16,"14/15","0.2","0.2",NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0,1216,"1","1","1","1",NA,NA,NA,NA,NA,NA,NA,1,1,0,0
"396",1217,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","IPR Uirapuru","p",2,2014-12-16,"14/15","0.2","0.2",NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0,1217,"1","1","1","1",NA,NA,NA,NA,NA,NA,NA,1,1,0,0
"397",1218,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","UEM Flor Diniz","chc",2,2014-12-16,"14/15","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,0,1218,"0.3","0.3","0.3","0.3",NA,NA,NA,NA,NA,NA,NA,0.3,0.3,0,0
"398",1219,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","IPR Quero-quero","chc",3,2014-12-16,"14/15","0.2","0.2",NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0,1219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399",1220,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","BRS Esteio","p",3,2014-12-16,"14/15","0.6","1",NA,NA,NA,NA,NA,NA,NA,0.8,0.8,0.282842712474619,35.3553390593274,1220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400",1221,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","IPR Bem-te-vi","chc",3,2014-12-16,"14/15","0.5","0.5",NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0,0,1221,"0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,NA,NA
"401",1222,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","IAC Imperador","chc",3,2014-12-16,"14/15","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,0,1222,"0.2","0.2","0.2",NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0
"402",1223,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","C10-2-16/8","chc",3,2014-12-16,"14/15","0.5","0.5",NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0,0,1223,"0.3","0.3","0.3",NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,0,0
"403",1224,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","Sele<e7><e3>o IV","chc",3,2014-12-16,"14/15","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,0,1224,"1","1.5","1.5","1.5",NA,NA,NA,NA,NA,NA,NA,1.375,1.5,0.25,18.1818181818182
"404",1225,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","FAP-F3-2","chc",3,2014-12-16,"14/15","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,0,1225,"2","2","2","2",NA,NA,NA,NA,NA,NA,NA,2,2,0,0
"405",1226,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","IAC Mil<ea>nio","ch",3,2014-12-16,"14/15","0.2","0.2",NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0,1226,"0.1","0.1","0.1","0.2",NA,NA,NA,NA,NA,NA,NA,0.125,0.1,0.05,40
"406",1227,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","BRS Estilo","chc",3,2014-12-16,"14/15","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,0,1227,"1.5","2","2","2",NA,NA,NA,NA,NA,NA,NA,1.875,2,0.25,13.3333333333333
"407",1228,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","C10-2-4/41","chc",3,2014-12-16,"14/15","0.6","0.6",NA,NA,NA,NA,NA,NA,NA,0.6,0.6,0,0,1228,"0.1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,0
"408",1229,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","IPR Juriti","chc",3,2014-12-16,"14/15","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,0,1229,"0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,0
"409",1230,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","BRS Madrep<e9>rola","chc",3,2014-12-16,"14/15","0.2","0.2",NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0,1230,"0.2","0.2","0.2",NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0
"410",1231,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","FAP-F3-2","chc",4,2014-12-16,"14/15","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,0,1231,"1.5","1.5","1.5","1.5",NA,NA,NA,NA,NA,NA,NA,1.5,1.5,0,0
"411",1232,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","IPR Tuiui<fa>","p",4,2014-12-16,"14/15","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,0,1232,"0.2","0.2","0.2","0.2",NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0
"412",1233,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","BRS Estilo","chc",4,2014-12-16,"14/15","0.2","0.2",NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0,1233,"1","1","1","1",NA,NA,NA,NA,NA,NA,NA,1,1,0,0
"413",1234,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","UEM Flor Diniz","chc",4,2014-12-16,"14/15","0.6","0.6",NA,NA,NA,NA,NA,NA,NA,0.6,0.6,0,0,1234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414",1235,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","BRS Esteio","p",4,2014-12-16,"14/15","0.4","0.4",NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0,0,1235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415",1236,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","IAC Mil<ea>nio","ch",4,2014-12-16,"14/15","0.2","0.2",NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0,1236,"0.3","0.3","0.3",NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,0,0
"416",1237,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","45/57-7-3-1/4","chc",4,2014-12-16,"14/15","0.2","0.2",NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0,1237,"0.3","0.3","0.3","0.3",NA,NA,NA,NA,NA,NA,NA,0.3,0.3,0,0
"417",1238,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","IPR Bem-te-vi","chc",4,2014-12-16,"14/15","0.6","0.6",NA,NA,NA,NA,NA,NA,NA,0.6,0.6,0,0,1238,"0.2","0.2","0.2","0.2",NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0
"418",1239,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","IPR Tangar<e1>","chc",4,2014-12-16,"14/15","0.2","0.2",NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0,1239,"0.2","0.2","0.2","0.2",NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0
"419",1240,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","Sele<e7><e3>o IV","chc",4,2014-12-16,"14/15","0.4","0.4",NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0,0,1240,"0.2","0.2","0.2",NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0
"420",232,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","ANFc 23","chc",1,2020-01-08,"19/20","0","3","3",NA,NA,NA,NA,NA,NA,2,3,1.73205080756888,86.6025403784439,232,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,0,0,0,NA
"421",233,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","ANFc 9","chc",1,2020-01-08,"19/20","0","1","2",NA,NA,NA,NA,NA,NA,1,1,1,100,233,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,0,0,0,NA
"422",234,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","ANFp 119","p",1,2020-01-08,"19/20","0","1","3",NA,NA,NA,NA,NA,NA,1.33333333333333,1,1.52752523165195,114.564392373896,234,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,0,0,0,NA
"423",235,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Esteio","p",1,2020-01-08,"19/20","0","0","1",NA,NA,NA,NA,NA,NA,0.333333333333333,0,0.577350269189626,173.205080756888,235,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,0,0,0,NA
"424",236,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Estilo","chc",1,2020-01-08,"19/20","0","1","2",NA,NA,NA,NA,NA,NA,1,1,1,100,236,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,0,0,0,NA
"425",237,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS FC 104","chc",1,2020-01-08,"19/20","0","1","2",NA,NA,NA,NA,NA,NA,1,1,1,100,237,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,0,0,0,NA
"426",238,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS FC 402","chc",1,2020-01-08,"19/20","0","0","2",NA,NA,NA,NA,NA,NA,0.666666666666667,0,1.15470053837925,173.205080756888,238,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,0,0,0,NA
"427",239,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS FP 403","p",1,2020-01-08,"19/20","0","0","1",NA,NA,NA,NA,NA,NA,0.333333333333333,0,0.577350269189626,173.205080756888,239,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,0,0,0,NA
"428",240,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Intr<e9>pido","p",1,2020-01-08,"19/20","0","1","5",NA,NA,NA,NA,NA,NA,2,1,2.64575131106459,132.28756555323,240,"0","3","3","3","3",NA,NA,NA,NA,NA,NA,2.5,3,1.22474487139159,48.9897948556636
"429",241,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Paisano","p",1,2020-01-08,"19/20","0","0","3",NA,NA,NA,NA,NA,NA,1,0,1.73205080756888,173.205080756888,241,"0","1","1","1","5",NA,NA,NA,NA,NA,NA,2.16666666666667,1,2.2286019533929,102.858551695057
"430",242,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRSMG Madrep<e9>rola","chc",1,2020-01-08,"19/20","0","1","3",NA,NA,NA,NA,NA,NA,1.33333333333333,1,1.52752523165195,114.564392373896,242,"1","1","1","1","1",NA,NA,NA,NA,NA,NA,1,1,0,0
"431",243,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC 1849","chc",1,2020-01-08,"19/20","0","0","3",NA,NA,NA,NA,NA,NA,1,0,1.73205080756888,173.205080756888,243,"0","0","0","0","2",NA,NA,NA,NA,NA,NA,0.666666666666667,0,1.03279555898864,154.919333848297
"432",244,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC 1850","chc",1,2020-01-08,"19/20","0","0","2",NA,NA,NA,NA,NA,NA,0.666666666666667,0,1.15470053837925,173.205080756888,244,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,0,0,0,NA
"433",245,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC 97-2","chc",1,2020-01-08,"19/20","0","1","2",NA,NA,NA,NA,NA,NA,1,1,1,100,245,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,0,0,0,NA
"434",246,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC Veloz","p",1,2020-01-08,"19/20","0","0","3",NA,NA,NA,NA,NA,NA,1,0,1.73205080756888,173.205080756888,246,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,0,0,0,NA
"435",247,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","Imperador Vermelho","chc",1,2020-01-08,"19/20","0","0","3",NA,NA,NA,NA,NA,NA,1,0,1.73205080756888,173.205080756888,247,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,0,0,0,NA
"436",248,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Bem-te-vi","chc",1,2020-01-08,"19/20","0","0","2",NA,NA,NA,NA,NA,NA,0.666666666666667,0,1.15470053837925,173.205080756888,248,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,0,0,0,NA
"437",249,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Campos Gerais","chc",1,2020-01-08,"19/20","0","0","1",NA,NA,NA,NA,NA,NA,0.333333333333333,0,0.577350269189626,173.205080756888,249,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,0,0,0,NA
"438",250,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Curi<f3>","chc",1,2020-01-08,"19/20","0","1","10",NA,NA,NA,NA,NA,NA,3.66666666666667,1,5.5075705472861,150.206469471439,250,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,0,0,0,NA
"439",251,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Quero-quero","chc",1,2020-01-08,"19/20","0","0","2",NA,NA,NA,NA,NA,NA,0.666666666666667,0,1.15470053837925,173.205080756888,251,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,0,0,0,NA
"440",252,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Sabi<e1>","chc",1,2020-01-08,"19/20","0","0","1",NA,NA,NA,NA,NA,NA,0.333333333333333,0,0.577350269189626,173.205080756888,252,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,0,0,0,NA
"441",253,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Tangar<e1>","chc",1,2020-01-08,"19/20","0","0","1",NA,NA,NA,NA,NA,NA,0.333333333333333,0,0.577350269189626,173.205080756888,253,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,0,0,0,NA
"442",254,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Tuiui<fa>","p",1,2020-01-08,"19/20","0","0","2",NA,NA,NA,NA,NA,NA,0.666666666666667,0,1.15470053837925,173.205080756888,254,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,0,0,0,NA
"443",255,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Uirapuru","p",1,2020-01-08,"19/20","0","1","1",NA,NA,NA,NA,NA,NA,0.666666666666667,1,0.577350269189626,86.6025403784439,255,"0","0","0","4","5",NA,NA,NA,NA,NA,NA,2.33333333333333,2,2.58198889747161,110.656667034498
"444",256,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Urutau","p",1,2020-01-08,"19/20","0","0","1",NA,NA,NA,NA,NA,NA,0.333333333333333,0,0.577350269189626,173.205080756888,256,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,0,0,0,NA
"445",257,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","SCS 204 Predileto","p",1,2020-01-08,"19/20","0","0","1",NA,NA,NA,NA,NA,NA,0.333333333333333,0,0.577350269189626,173.205080756888,257,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,0,0,0,NA
"446",258,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","SCS 205 Riqueza","chc",1,2020-01-08,"19/20","0","0","1",NA,NA,NA,NA,NA,NA,0.333333333333333,0,0.577350269189626,173.205080756888,258,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,0,0,0,NA
"447",259,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","TAA Dama","chc",1,2020-01-08,"19/20","0","0","1",NA,NA,NA,NA,NA,NA,0.333333333333333,0,0.577350269189626,173.205080756888,259,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,0,0,0,NA
"448",260,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","SCS 205 Riqueza","chc",2,2020-01-08,"19/20","0","0","2",NA,NA,NA,NA,NA,NA,0.666666666666667,0,1.15470053837925,173.205080756888,260,"0","1","1","1","2",NA,NA,NA,NA,NA,NA,1.16666666666667,1,0.752772652709081,64.5233702322069
"449",261,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Estilo","chc",2,2020-01-08,"19/20","0","0","2",NA,NA,NA,NA,NA,NA,0.666666666666667,0,1.15470053837925,173.205080756888,261,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,0,0,0,NA
"450",262,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Intr<e9>pido","p",2,2020-01-08,"19/20","0","1","2",NA,NA,NA,NA,NA,NA,1,1,1,100,262,"0","0","0","0","1",NA,NA,NA,NA,NA,NA,0.333333333333333,0,0.516397779494322,154.919333848297
"451",263,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","TAA Dama","chc",2,2020-01-08,"19/20","0","1","3",NA,NA,NA,NA,NA,NA,1.33333333333333,1,1.52752523165195,114.564392373896,263,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,0,0,0,NA
"452",264,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Tangar<e1>","chc",2,2020-01-08,"19/20","0","0","2",NA,NA,NA,NA,NA,NA,0.666666666666667,0,1.15470053837925,173.205080756888,264,"0","1","2","3","5",NA,NA,NA,NA,NA,NA,2.66666666666667,2.5,2.06559111797729,77.4596669241483
"453",265,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","SCS 204 Predileto","p",2,2020-01-08,"19/20","0","0","1",NA,NA,NA,NA,NA,NA,0.333333333333333,0,0.577350269189626,173.205080756888,265,"0","0","0","0","1",NA,NA,NA,NA,NA,NA,0.333333333333333,0,0.516397779494322,154.919333848297
"454",266,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRSMG Madrep<e9>rola","chc",2,2020-01-08,"19/20","1","1","5",NA,NA,NA,NA,NA,NA,2.33333333333333,1,2.3094010767585,98.9743318610787,266,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,0,0,0,NA
"455",267,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","ANFp 119","p",2,2020-01-08,"19/20","1","1","3",NA,NA,NA,NA,NA,NA,1.66666666666667,1,1.15470053837925,69.2820323027551,267,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,0,0,0,NA
"456",268,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Curi<f3>","chc",2,2020-01-08,"19/20","0","0","10",NA,NA,NA,NA,NA,NA,3.33333333333333,0,5.77350269189626,173.205080756888,268,"0","0","0","3","5",NA,NA,NA,NA,NA,NA,2.16666666666667,1.5,2.48327740429189,114.61280327501
"457",269,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Campos Gerais","chc",2,2020-01-08,"19/20","0","0","2",NA,NA,NA,NA,NA,NA,0.666666666666667,0,1.15470053837925,173.205080756888,269,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,0,0,0,NA
"458",270,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Sabi<e1>","chc",2,2020-01-08,"19/20","0","0","1",NA,NA,NA,NA,NA,NA,0.333333333333333,0,0.577350269189626,173.205080756888,270,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,0,0,0,NA
"459",271,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS FC 104","chc",2,2020-01-08,"19/20","1","1","3",NA,NA,NA,NA,NA,NA,1.66666666666667,1,1.15470053837925,69.2820323027551,271,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,0,0,0,NA
"460",272,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Esteio","p",2,2020-01-08,"19/20","0","0","1",NA,NA,NA,NA,NA,NA,0.333333333333333,0,0.577350269189626,173.205080756888,272,"0","1","1","1","3",NA,NA,NA,NA,NA,NA,1.5,1,1.22474487139159,81.6496580927726
"461",273,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","ANFc 23","chc",2,2020-01-08,"19/20","0","0","2",NA,NA,NA,NA,NA,NA,0.666666666666667,0,1.15470053837925,173.205080756888,273,"1","2","2","3","3",NA,NA,NA,NA,NA,NA,2.33333333333333,2.5,0.816496580927726,34.9927106111883
"462",274,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC 97-2","chc",2,2020-01-08,"19/20","0","0","1",NA,NA,NA,NA,NA,NA,0.333333333333333,0,0.577350269189626,173.205080756888,274,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,0,0,0,NA
"463",275,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS FP 403","p",2,2020-01-08,"19/20","0","0","1",NA,NA,NA,NA,NA,NA,0.333333333333333,0,0.577350269189626,173.205080756888,275,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,0,0,0,NA
"464",276,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC Veloz","p",2,2020-01-08,"19/20","0","0","1",NA,NA,NA,NA,NA,NA,0.333333333333333,0,0.577350269189626,173.205080756888,276,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,0,0,0,NA
"465",277,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS FC 402","chc",2,2020-01-08,"19/20","0","1","3",NA,NA,NA,NA,NA,NA,1.33333333333333,1,1.52752523165195,114.564392373896,277,"0","1","1","1","2",NA,NA,NA,NA,NA,NA,1.16666666666667,1,0.752772652709081,64.5233702322069
"466",278,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC 1849","chc",2,2020-01-08,"19/20","0","0","3",NA,NA,NA,NA,NA,NA,1,0,1.73205080756888,173.205080756888,278,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,0,0,0,NA
"467",279,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Uirapuru","p",2,2020-01-08,"19/20","0","0","2",NA,NA,NA,NA,NA,NA,0.666666666666667,0,1.15470053837925,173.205080756888,279,"0","0","0","0","1",NA,NA,NA,NA,NA,NA,0.333333333333333,0,0.516397779494322,154.919333848297
"468",280,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Tuiui<fa>","p",2,2020-01-08,"19/20","0","0","2",NA,NA,NA,NA,NA,NA,0.666666666666667,0,1.15470053837925,173.205080756888,280,"0","0","0","0","1",NA,NA,NA,NA,NA,NA,0.333333333333333,0,0.516397779494322,154.919333848297
"469",281,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","ANFc 9","chc",2,2020-01-08,"19/20","0","1","3",NA,NA,NA,NA,NA,NA,1.33333333333333,1,1.52752523165195,114.564392373896,281,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,0,0,0,NA
"470",282,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC 1850","chc",2,2020-01-08,"19/20","0","0","5",NA,NA,NA,NA,NA,NA,1.66666666666667,0,2.88675134594813,173.205080756888,282,"0","0","0","0","1",NA,NA,NA,NA,NA,NA,0.333333333333333,0,0.516397779494322,154.919333848297
"471",283,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Paisano","p",2,2020-01-08,"19/20","1","3","4",NA,NA,NA,NA,NA,NA,2.66666666666667,3,1.52752523165195,57.282196186948,283,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,0,0,0,NA
"472",284,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Bem-te-vi","chc",2,2020-01-08,"19/20","0","2","5",NA,NA,NA,NA,NA,NA,2.33333333333333,2,2.51661147842358,107.854777646725,284,"0","0","0","1","2",NA,NA,NA,NA,NA,NA,0.833333333333333,0.5,0.983192080250175,117.983049630021
"473",285,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","Imperador Vermelho","chc",2,2020-01-08,"19/20","0","0","7",NA,NA,NA,NA,NA,NA,2.33333333333333,0,4.04145188432738,173.205080756888,285,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,0.333333333333333,0,0.816496580927726,244.948974278318
"474",286,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Quero-quero","chc",2,2020-01-08,"19/20","0","0","1",NA,NA,NA,NA,NA,NA,0.333333333333333,0,0.577350269189626,173.205080756888,286,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,0,0,0,NA
"475",287,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Urutau","p",2,2020-01-08,"19/20","0","0","3",NA,NA,NA,NA,NA,NA,1,0,1.73205080756888,173.205080756888,287,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,0,0,0,NA
"476",288,"Arapoti_CDEArapoti_19/20_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Esteio","p",3,2020-01-08,"19/20","0","0","2",NA,NA,NA,NA,NA,NA,0.666666666666667,0,1.15470053837925,173.205080756888,288,"0","0","0","0","2",NA,NA,NA,NA,NA,NA,0.666666666666667,0,1.03279555898864,154.919333848297
