"","...1","id_ensaio","Local","cidade","estado","fungicida","irrigacao","genotipo","tipo_de_grao","repeticao","data_semeadura","safra","FO1","FO2","FO3","FO4","FO5","FO6","FO7","FO8","FO9","Media_FO","Mediana_FO","Desvio_FO","Cv_FO","Nao_Nulos_Fo","FS1","FS2","FS3","FS4","FS5","FS6","FS7","FS8","FS9","FS10","FS11","Media_FS","Mediana_FS","Desvio_FS","Cv_FS","Nao_Nulos_Fs"
"1133",1079,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC Netuno","p",2,2016-12-22,"16/17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0,3
"1134",1080,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC Netuno","p",3,2016-12-22,"16/17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0,3
"1135",1081,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC Netuno","p",4,2016-12-22,"16/17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0,3
"1136",1082,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC Netuno","p",1,2016-12-22,"16/17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1137",1085,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC Sintonia","chc",3,2016-12-22,"16/17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,1,1,1,NA,NA,NA,NA,NA,NA,NA,0.85,1,0.3,35.2941176470588,4
"1138",1086,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC Sintonia","chc",1,2016-12-22,"16/17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,1.2,1.8,1.8,NA,NA,NA,NA,NA,NA,NA,1.3,1.5,0.66332495807108,51.0249967746985,4
"1139",1096,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","GEN 107-14A-336","chc",2,2016-12-22,"16/17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0,0,3
"1140",1097,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","GEN 107-14A-336","chc",1,2016-12-22,"16/17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1141",1103,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","GEN 90-4A-160","chc",4,2016-12-22,"16/17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0,3
"1142",1123,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Quero-quero","chc",2,2016-12-22,"16/17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0,3
"1143",1131,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Tuiui<fa>","p",1,2016-12-22,"16/17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0,2
"1144",344,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","ANFc 9","chc",1,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1145",345,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","ANFp119","p",1,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1146",346,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","BRS Esteio","p",1,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1147",347,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","BRS Estilo","chc",1,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1148",348,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","BRS FC 104","chc",1,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1149",349,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","BRS FC 402","chc",1,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1150",350,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","BRS FP 403","p",1,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1151",351,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","GEN 49-4-4 DA 940","chc",1,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1152",352,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","IAC 1849","chc",1,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1153",353,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","IAC 1850","chc",1,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1154",354,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","IAC 2051","chc",1,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1155",355,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","IAC Veloz","p",1,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1156",356,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","IPR Bem-te-vi","chc",1,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1157",357,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","IPR Campos Gerais","chc",1,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1158",358,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","IPR Curi<f3>","chc",1,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1159",359,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","IPR Quero-quero","chc",1,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1160",360,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","IPR Sabi<e1>","chc",1,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1161",361,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","IPR Tangar<e1>","chc",1,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1162",362,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","IPR Tuiui<fa>","p",1,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1163",363,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","IPR Uirapuru","p",1,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1164",364,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","IPR Urutau","p",1,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1165",365,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","Marhe","chc",1,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1166",366,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","SCS 204 Predileto","p",1,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1167",367,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","SCS 205 Riqueza","chc",1,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1168",368,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","TAA Dama","chc",1,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1169",369,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","BRS FC 104","chc",2,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1170",370,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","IAC 1849","chc",2,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1171",371,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","Marhe","chc",2,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1172",372,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","IAC 2051","chc",2,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1173",373,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","BRS Esteio","p",2,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1174",374,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","IPR Tuiui<fa>","p",2,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1175",375,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","SCS 204 Predileto","p",2,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1176",376,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","IPR Urutau","p",2,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1177",377,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","BRS FC 402","chc",2,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1178",378,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","BRS Estilo","chc",2,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1179",379,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","ANFc 9","chc",2,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1180",380,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","IPR Campos Gerais","chc",2,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1181",381,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","GEN 49-4-4 DA 940","chc",2,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1182",382,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","IPR Curi<f3>","chc",2,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1183",383,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","BRS FP 403","p",2,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1184",384,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","IAC Veloz","p",2,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1185",385,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","SCS 205 Riqueza","chc",2,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1186",386,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","IPR Tangar<e1>","chc",2,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1187",387,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","ANFp119","p",2,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1188",388,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","IPR Bem-te-vi","chc",2,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1189",389,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","IAC 1850","chc",2,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1190",390,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","IPR Sabi<e1>","chc",2,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1191",391,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","IPR Quero-quero","chc",2,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1192",392,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","IPR Uirapuru","p",2,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1193",393,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","TAA Dama","chc",2,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1194",394,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","BRS Estilo","chc",3,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1195",395,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","SCS 205 Riqueza","chc",3,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1196",396,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","Marhe","chc",3,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1197",397,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","SCS 204 Predileto","p",3,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1198",398,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","IAC 1850","chc",3,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1199",399,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","IPR Curi<f3>","chc",3,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1200",400,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","IAC Veloz","p",3,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1201",401,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","IPR Bem-te-vi","chc",3,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1202",402,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","IPR Campos Gerais","chc",3,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1203",403,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","IAC 2051","chc",3,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1204",404,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","IPR Urutau","p",3,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1205",405,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","ANFp119","p",3,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1206",406,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","IPR Sabi<e1>","chc",3,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1207",407,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","IPR Tangar<e1>","chc",3,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1208",408,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","BRS FC 402","chc",3,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1209",409,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","BRS FC 104","chc",3,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1210",410,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","ANFc 9","chc",3,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1211",411,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","GEN 49-4-4 DA 940","chc",3,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1212",412,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","BRS FP 403","p",3,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1213",413,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","IPR Tuiui<fa>","p",3,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1214",414,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","IPR Uirapuru","p",3,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1215",415,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","BRS Esteio","p",3,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1216",416,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","TAA Dama","chc",3,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1217",417,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","IPR Quero-quero","chc",3,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1218",418,"Castro_CDECastro_20/21_nao_com","CDECastro","Castro","PR","com","nao","IAC 1849","chc",3,2020-12-15,"20/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
